XLY_Date,XLY_Adj Close,XLP_Date,XLP_Adj Close,XLE_Date,XLE_Adj Close,XL_Date,XL_Adj Close,XLV_Date,XLV_Adj Close,XLI_Date,XLI_Adj Close,XLB_Date,XLB_Adj Close,XLK_Date,XLK_Adj Close,XTL_Date,XTL_Adj Close,XLU_Date,XLU_Adj Close,IEI_Date,IEI_Adj Close,LQD_Date,LQD_Adj Close,SPHY_Date,SPHY_Adj Close,GLD_Date,GLD_Adj Close,BIL_Date,BIL_Adj Close,GSG_Date,GSG_Adj Close,UUP_Date,UUP_Adj Close,VWO_Date,VWO_Adj Close,EEM_Date,EEM_Adj Close,VNQ_Date,VNQ_Adj Close,SPY_Date,SPY_Adj Close
2010-11-15,31.218063354492188,2010-11-15,22.18528175354004,2010-11-15,47.24052047729492,2010-11-15,7.879766464233398,2010-12-13,26.540714263916016,2010-12-13,28.248863220214844,2010-12-13,30.607486724853516,2010-12-13,21.472787857055664,2011-12-08,36.87655258178711,2010-12-13,22.15044403076172,2010-12-13,100.63232421875,2010-12-13,77.51416015625,2013-05-06,19.574464797973633,2010-12-13,136.0500030517578,2010-12-13,87.47498321533203,2010-12-13,33.06999969482422,2010-12-13,22.161691665649414,2010-12-13,36.69544219970703,2010-12-13,38.30617141723633,2010-12-13,36.89962387084961,2010-12-13,102.83628845214844
2010-11-16,30.792436599731445,2010-11-16,21.938095092773438,2010-11-16,46.357852935791016,2010-11-16,7.748523712158203,2010-12-14,26.81170082092285,2010-12-14,28.380176544189453,2010-12-14,30.582956314086914,2010-12-14,21.506954193115234,2011-12-09,37.618675231933594,2010-12-14,22.20711326599121,2010-12-14,100.05464935302734,2010-12-14,77.04086303710938,2013-05-07,19.618267059326172,2010-12-14,136.17999267578125,2010-12-14,87.47498321533203,2010-12-14,33.0099983215332,2010-12-14,22.200450897216797,2010-12-14,36.73395538330078,2010-12-14,38.36335372924805,2010-12-14,36.53778839111328,2010-12-14,102.92710876464844
2010-11-17,31.06170654296875,2010-11-17,21.945817947387695,2010-11-17,46.54646682739258,2010-11-17,7.696027755737305,2010-12-15,26.727020263671875,2010-12-15,28.265277862548828,2010-12-15,30.419506072998047,2010-12-15,21.42154312133789,2011-12-12,36.99140548706055,2010-12-15,22.015853881835938,2010-12-15,99.87079620361328,2010-12-15,76.56047821044922,2013-05-08,19.58906364440918,2010-12-15,134.6999969482422,2010-12-15,87.45590209960938,2010-12-15,32.959999084472656,2010-12-15,22.433015823364258,2010-12-15,36.194664001464844,2010-12-15,37.74246597290039,2010-12-15,36.189613342285156,2010-12-15,102.4565200805664
2010-11-18,31.33098602294922,2010-11-18,22.239355087280273,2010-11-18,47.57244873046875,2010-11-18,7.801021099090576,2010-12-16,26.913330078125,2010-12-16,28.577144622802734,2010-12-16,30.70555877685547,2010-12-16,21.45570182800293,2011-12-13,37.22993469238281,2010-12-16,22.214197158813477,2010-12-16,100.09842681884766,2010-12-16,76.93328857421875,2013-05-09,19.567157745361328,2010-12-16,133.80999755859375,2010-12-16,87.45590209960938,2010-12-16,32.869998931884766,2010-12-16,22.374876022338867,2010-12-16,36.402679443359375,2010-12-16,37.84868240356445,2010-12-16,36.25105285644531,2010-12-16,103.05094146728516
2010-11-19,31.478647232055664,2010-11-19,22.254806518554688,2010-11-19,47.97227478027344,2010-11-19,7.801021099090576,2010-12-17,26.959300994873047,2010-12-17,28.4921817779541,2010-12-17,30.94697380065918,2010-12-17,21.498563766479492,2011-12-14,35.834049224853516,2010-12-17,22.329601287841797,2010-12-17,100.54478454589844,2010-12-17,77.63601684570312,2013-05-10,19.6109619140625,2010-12-17,134.1999969482422,2010-12-17,87.47498321533203,2010-12-17,33.0099983215332,2010-12-17,22.47178077697754,2010-12-17,36.37186050415039,2010-12-17,37.9058837890625,2010-12-17,36.55144500732422,2010-12-17,103.16132354736328
2010-11-22,31.626304626464844,2010-11-22,22.254806518554688,2010-11-22,47.8213996887207,2010-11-22,7.68552827835083,2010-12-20,26.95077896118164,2010-12-20,28.483936309814453,2010-12-20,31.04584312438965,2010-12-20,21.51571273803711,2011-12-15,35.851707458496094,2010-12-20,22.3582820892334,2010-12-20,100.59728240966797,2010-12-20,77.58583068847656,2013-05-13,19.501449584960938,2010-12-20,135.11000061035156,2010-12-20,87.47498321533203,2010-12-20,33.349998474121094,2010-12-20,22.520231246948242,2010-12-20,36.26401138305664,2010-12-20,37.734310150146484,2010-12-20,36.98836898803711,2010-12-20,103.41029357910156
2010-11-23,31.157258987426758,2010-11-23,21.99216651916504,2010-11-23,46.885948181152344,2010-11-23,7.564786434173584,2010-12-21,26.882686614990234,2010-12-21,28.71491241455078,2010-12-21,31.358928680419922,2010-12-21,21.644287109375,2011-12-16,35.94028854370117,2010-12-21,22.365446090698242,2010-12-21,100.62354278564453,2010-12-21,77.75077056884766,2013-05-14,19.464941024780273,2010-12-21,135.32000732421875,2010-12-21,87.47498321533203,2010-12-21,33.58000183105469,2010-12-21,22.568681716918945,2010-12-21,36.73395538330078,2010-12-21,38.285125732421875,2010-12-21,37.377498626708984,2010-12-21,104.06593322753906
2010-11-24,31.80003547668457,2010-11-24,22.162111282348633,2010-11-24,47.730865478515625,2010-11-24,7.6802778244018555,2010-12-22,26.959300994873047,2010-12-22,28.780906677246094,2010-12-22,31.342445373535156,2010-12-22,21.618574142456055,2011-12-19,35.15202713012695,2010-12-22,22.465805053710938,2010-12-22,100.46603393554688,2010-12-22,77.68618774414062,2013-05-15,19.472246170043945,2010-12-22,135.0500030517578,2010-12-22,87.45590209960938,2010-12-22,33.779998779296875,2010-12-22,22.54930305480957,2010-12-22,36.878971099853516,2010-12-22,38.41685485839844,2010-12-22,37.66423416137695,2010-12-22,104.38961791992188
2010-11-26,31.539443969726562,2010-11-26,22.01534652709961,2010-11-26,47.15753173828125,2010-11-26,7.570033073425293,2010-12-23,26.942272186279297,2010-12-23,28.72315216064453,2010-12-23,31.424854278564453,2010-12-23,21.60999870300293,2011-12-20,35.15202713012695,2010-12-23,22.48014259338379,2010-12-23,100.18595123291016,2010-12-23,77.7220687866211,2013-05-16,19.523351669311523,2010-12-23,134.66000366210938,2010-12-23,87.45590209960938,2010-12-23,33.90999984741211,2010-12-23,22.48147201538086,2010-12-23,36.824100494384766,2010-12-23,38.37569046020508,2010-12-23,37.493568420410156,2010-12-23,104.2402114868164
2010-11-29,31.469961166381836,2010-11-29,21.97671890258789,2010-11-29,47.47439193725586,2010-11-29,7.633030891418457,2010-12-27,26.891197204589844,2010-12-27,28.772645950317383,2010-12-27,31.474288940429688,2010-12-27,21.652856826782227,2011-12-21,36.41853713989258,2010-12-27,22.49447250366211,2010-12-27,100.29971313476562,2010-12-27,77.8726806640625,2013-05-17,19.523351669311523,2010-12-27,135.02000427246094,2010-12-27,87.45590209960938,2010-12-27,33.84000015258789,2010-12-27,22.433015823364258,2010-12-27,36.75355911254883,2010-12-27,38.2521858215332,2010-12-27,37.95943832397461,2010-12-27,104.28173828125
2010-11-30,31.40046501159668,2010-11-30,21.876306533813477,2010-11-30,47.30841827392578,2010-11-30,7.591033935546875,2010-12-28,26.908222198486328,2010-12-28,28.756147384643555,2010-12-28,31.540205001831055,2010-12-28,21.62714958190918,2011-12-22,36.923362731933594,2010-12-28,22.57333755493164,2010-12-28,99.79732513427734,2010-12-28,77.25211334228516,2013-05-20,19.530651092529297,2010-12-28,137.22000122070312,2010-12-28,87.47498321533203,2010-12-28,34.040000915527344,2010-12-28,22.442707061767578,2010-12-28,36.784908294677734,2010-12-28,38.285125732421875,2010-12-28,38.11125564575195,2010-12-28,104.43113708496094
2010-12-01,32.06930160522461,2010-12-01,22.23163414001465,2010-12-01,48.71159744262695,2010-12-01,7.743274211883545,2010-12-29,26.91674041748047,2010-12-29,28.780906677246094,2010-12-29,31.67202377319336,2010-12-29,21.67000389099121,2011-12-23,36.923362731933594,2010-12-29,22.49447250366211,2010-12-29,100.51628875732422,2010-12-29,77.83523559570312,2013-05-21,19.516050338745117,2010-12-29,137.7100067138672,2010-12-29,87.45590209960938,2010-12-29,33.95000076293945,2010-12-29,22.287662506103516,2010-12-29,37.231689453125,2010-12-29,38.775272369384766,2010-12-29,38.18718719482422,2010-12-29,104.50582122802734
2010-12-02,32.486244201660156,2010-12-02,22.24708366394043,2010-12-02,49.43581008911133,2010-12-02,7.942764759063721,2010-12-30,26.82309913635254,2010-12-30,28.73140525817871,2010-12-30,31.67202377319336,2010-12-30,21.618574142456055,2011-12-27,37.383914947509766,2010-12-30,22.458637237548828,2010-12-30,100.35844421386719,2010-12-30,77.87120056152344,2013-05-22,19.516050338745117,2010-12-30,137.02999877929688,2010-12-30,87.47498321533203,2010-12-30,33.470001220703125,2010-12-30,22.210140228271484,2010-12-30,37.49818420410156,2010-12-30,38.972984313964844,2010-12-30,38.290706634521484,2010-12-30,104.3398208618164
2010-12-03,32.50360870361328,2010-12-03,22.254806518554688,2010-12-03,49.65459060668945,2010-12-03,7.969011306762695,2010-12-31,26.81458854675293,2010-12-31,28.7643985748291,2010-12-31,31.647321701049805,2010-12-31,21.592857360839844,2011-12-28,36.763938903808594,2010-12-31,22.465805053710938,2010-12-31,100.52503967285156,2010-12-31,78.06563568115234,2013-05-23,19.39922523498535,2010-12-31,138.72000122070312,2010-12-31,87.45590209960938,2010-12-31,34.099998474121094,2010-12-31,22.006643295288086,2010-12-31,37.74117660522461,2010-12-31,39.24481964111328,2010-12-31,38.21479797363281,2010-12-31,104.3647232055664
2010-12-06,32.5383415222168,2010-12-06,22.20073890686035,2010-12-06,49.82056427001953,2010-12-06,7.958513259887695,2011-01-03,27.06144905090332,2011-01-03,28.970624923706055,2011-01-03,31.902734756469727,2011-01-03,21.832874298095703,2011-12-29,37.03849792480469,2011-01-03,22.57333755493164,2011-01-03,100.57769775390625,2011-01-03,78.36791229248047,2013-05-24,19.33351707458496,2011-01-03,138.0,2011-01-03,87.47498321533203,2011-01-03,34.34000015258789,2011-01-03,22.113239288330078,2011-01-03,38.10956954956055,2011-01-03,39.62376403808594,2011-01-03,38.92566680908203,2011-01-03,105.44366455078125
2010-12-07,32.55573654174805,2010-12-07,22.324329376220703,2010-12-07,49.63196563720703,2010-12-07,7.969011306762695,2011-01-04,27.146574020385742,2011-01-04,28.929384231567383,2011-01-04,31.68851089477539,2011-01-04,21.918594360351562,2011-12-30,37.02078628540039,2011-01-04,22.680850982666016,2011-01-04,100.63905334472656,2011-01-04,78.4687271118164,2013-05-28,19.406532287597656,2011-01-04,134.75,2011-01-04,87.47498321533203,2011-01-04,33.630001068115234,2011-01-04,22.17137908935547,2011-01-04,38.258506774902344,2011-01-04,39.80499267578125,2011-01-04,38.18028259277344,2011-01-04,105.38555908203125
2010-12-08,32.46886444091797,2010-12-08,22.409299850463867,2010-12-08,49.398094177246094,2010-12-08,8.100253105163574,2011-01-05,27.206161499023438,2011-01-05,29.077863693237305,2011-01-05,31.76266860961914,2011-01-05,22.04717254638672,2012-01-03,38.08357620239258,2011-01-05,22.53748893737793,2011-01-05,100.07794189453125,2011-01-05,77.89277648925781,2013-05-29,19.238615036010742,2011-01-05,134.3699951171875,2011-01-05,87.47498321533203,2011-01-05,34.040000915527344,2011-01-05,22.394256591796875,2011-01-05,38.11741638183594,2011-01-05,39.70615005493164,2011-01-05,38.31831741333008,2011-01-05,105.93329620361328
2010-12-09,32.512306213378906,2010-12-09,22.471101760864258,2010-12-09,49.51124954223633,2010-12-09,8.199995994567871,2011-01-06,27.316823959350586,2011-01-06,29.02837371826172,2011-01-06,31.597875595092773,2011-01-06,22.175752639770508,2012-01-04,37.073936462402344,2011-01-06,22.558988571166992,2011-01-06,100.29713439941406,2011-01-06,78.00798797607422,2013-05-30,19.289716720581055,2011-01-06,133.8300018310547,2011-01-06,87.47498321533203,2011-01-06,33.54999923706055,2011-01-06,22.568681716918945,2011-01-06,37.78036880493164,2011-01-06,39.2860221862793,2011-01-06,37.95943832397461,2011-01-06,105.725830078125
2010-12-10,32.62522888183594,2010-12-10,22.509721755981445,2010-12-10,49.71495056152344,2010-12-10,8.273492813110352,2011-01-07,27.299802780151367,2011-01-07,29.086109161376953,2011-01-07,31.564924240112305,2011-01-07,22.072891235351562,2012-01-05,36.90564727783203,2011-01-07,22.637842178344727,2011-01-07,100.80562591552734,2011-01-07,78.4039306640625,2013-05-31,19.260499954223633,2011-01-07,133.5800018310547,2011-01-07,87.45590209960938,2011-01-07,33.349998474121094,2011-01-07,22.63651466369629,2011-01-07,37.42765808105469,2011-01-07,38.92356491088867,2011-01-07,37.97322082519531,2011-01-07,105.51834106445312
2010-12-13,32.46886444091797,2010-12-13,22.509721755981445,2010-12-13,50.13741683959961,2010-12-13,8.268244743347168,2011-01-10,27.22318458557129,2011-01-10,29.127363204956055,2011-01-10,31.606115341186523,2011-01-10,22.090038299560547,2012-01-06,36.87907791137695,2011-01-10,22.51598358154297,2011-01-10,101.05990600585938,2011-01-10,78.54073333740234,2013-06-03,18.97850227355957,2011-01-10,134.1199951171875,2011-01-10,87.47498321533203,2011-01-10,33.779998779296875,2011-01-10,22.558992385864258,2011-01-10,37.043582916259766,2011-01-10,38.519893646240234,2011-01-10,37.96632385253906,2011-01-10,105.38555908203125
2010-12-14,32.460182189941406,2010-12-14,22.61787223815918,2010-12-14,49.903541564941406,2010-12-14,8.194746971130371,2011-01-11,27.359394073486328,2011-01-11,29.234596252441406,2011-01-11,31.861541748046875,2011-01-11,22.055740356445312,2012-01-09,37.64073944091797,2011-01-11,22.55181884765625,2011-01-11,100.86701202392578,2011-01-11,78.50469970703125,2013-06-04,18.963848114013672,2011-01-11,134.91000366210938,2011-01-11,87.47498321533203,2011-01-11,34.29999923706055,2011-01-11,22.54930305480957,2011-01-11,37.459007263183594,2011-01-11,38.93178176879883,2011-01-11,37.883514404296875,2011-01-11,105.759033203125
2010-12-15,32.3559455871582,2010-12-15,22.641042709350586,2010-12-15,49.63196563720703,2010-12-15,8.12649917602539,2011-01-12,27.504104614257812,2011-01-12,29.473817825317383,2011-01-12,32.17462921142578,2011-01-12,22.252897262573242,2012-01-10,38.08357620239258,2011-01-12,22.666522979736328,2011-01-12,100.76177978515625,2011-01-12,78.45433807373047,2013-06-05,18.883281707763672,2011-01-12,135.4600067138672,2011-01-12,87.45590209960938,2011-01-12,34.58000183105469,2011-01-12,22.326427459716797,2011-01-12,38.3133659362793,2011-01-12,39.71438217163086,2011-01-12,38.04225158691406,2011-01-12,106.71346282958984
2010-12-16,32.590484619140625,2010-12-16,22.841880798339844,2010-12-16,49.91108703613281,2010-12-16,8.13700008392334,2011-01-13,27.359394073486328,2011-01-13,29.506824493408203,2011-01-13,31.894487380981445,2011-01-13,22.23575782775879,2012-01-11,38.1987190246582,2011-01-13,22.6450138092041,2011-01-13,101.1563720703125,2011-01-13,78.79271697998047,2013-06-06,18.85397720336914,2011-01-13,134.0500030517578,2011-01-13,87.45590209960938,2011-01-13,34.349998474121094,2011-01-13,22.093856811523438,2011-01-13,37.88227081298828,2011-01-13,39.36838912963867,2011-01-13,38.16648483276367,2011-01-13,106.53917694091797
2010-12-17,32.642887115478516,2010-12-17,22.877727508544922,2010-12-17,49.92852020263672,2010-12-17,8.182310104370117,2011-01-14,27.393436431884766,2011-01-14,29.622297286987305,2011-01-14,31.96863555908203,2011-01-14,22.432912826538086,2012-01-12,38.81869888305664,2011-01-14,22.752540588378906,2011-01-14,101.07740783691406,2011-01-14,78.4183578491211,2013-06-07,18.912574768066406,2011-01-14,132.69000244140625,2011-01-14,87.45590209960938,2011-01-14,34.619998931884766,2011-01-14,22.064786911010742,2011-01-14,37.984161376953125,2011-01-14,39.483726501464844,2011-01-14,38.42184066772461,2011-01-14,107.31099700927734
2010-12-20,32.83512496948242,2010-12-20,22.85434913635254,2010-12-20,50.25434875488281,2010-12-20,8.187580108642578,2011-01-18,27.495588302612305,2011-01-18,29.83677101135254,2011-01-18,32.14167404174805,2011-01-18,22.45862579345703,2012-01-13,38.473262786865234,2011-01-18,22.809892654418945,2011-01-18,100.91964721679688,2011-01-18,78.37517547607422,2013-06-10,18.85397720336914,2011-01-18,133.42999267578125,2011-01-18,87.45590209960938,2011-01-18,34.52000045776367,2011-01-18,22.045408248901367,2011-01-18,37.97632598876953,2011-01-18,39.42605972290039,2011-01-18,38.75313186645508,2011-01-18,107.49359130859375
2010-12-21,32.97492218017578,2010-12-21,22.7998046875,2010-12-21,50.762046813964844,2010-12-21,8.329833030700684,2011-01-19,27.308317184448242,2011-01-19,29.52330780029297,2011-01-19,31.400129318237305,2011-01-19,22.295759201049805,2012-01-17,38.473262786865234,2011-01-19,22.752540588378906,2011-01-19,101.0423355102539,2011-01-19,78.31756591796875,2013-06-11,18.81003761291504,2011-01-19,133.72000122070312,2011-01-19,87.47498321533203,2011-01-19,34.45000076293945,2011-01-19,21.90974235534668,2011-01-19,37.66279220581055,2011-01-19,39.121253967285156,2011-01-19,38.24239730834961,2011-01-19,106.43956756591797
2010-12-22,33.01860427856445,2010-12-22,22.90109634399414,2010-12-22,50.93633270263672,2010-12-22,8.424671173095703,2011-01-20,27.37641143798828,2011-01-20,29.37483024597168,2011-01-20,30.955211639404297,2011-01-20,22.175752639770508,2012-01-18,38.836395263671875,2011-01-20,22.924585342407227,2011-01-20,100.59519958496094,2011-01-20,77.97921752929688,2013-06-12,18.773412704467773,2011-01-20,131.1999969482422,2011-01-20,87.47498321533203,2011-01-20,34.060001373291016,2011-01-20,21.97757339477539,2011-01-20,37.33359146118164,2011-01-20,38.69289016723633,2011-01-20,38.24928665161133,2011-01-20,106.29846954345703
2010-12-23,32.878807067871094,2010-12-23,22.90889549255371,2010-12-23,51.08030319213867,2010-12-23,8.361444473266602,2011-01-21,27.401952743530273,2011-01-21,29.61405372619629,2011-01-21,30.88104820251465,2011-01-21,22.04717254638672,2012-01-19,39.899200439453125,2011-01-21,22.903079986572266,2011-01-21,100.74424743652344,2011-01-21,78.09436798095703,2013-06-13,18.868637084960938,2011-01-21,131.02999877929688,2011-01-21,87.45590209960938,2011-01-21,34.279998779296875,2011-01-21,21.793458938598633,2011-01-21,36.96519470214844,2011-01-21,38.28924560546875,2011-01-21,38.27689743041992,2011-01-21,106.53917694091797
2010-12-27,32.78269958496094,2010-12-27,22.7998046875,2010-12-27,50.89844512939453,2010-12-27,8.43520736694336,2011-01-24,27.367902755737305,2011-01-24,29.89451789855957,2011-01-24,31.21062469482422,2011-01-24,22.35576629638672,2012-01-20,39.87263107299805,2011-01-24,23.032106399536133,2011-01-24,100.75302124023438,2011-01-24,78.13037109375,2013-06-14,18.89792823791504,2011-01-24,130.36000061035156,2011-01-24,87.45590209960938,2011-01-24,33.9900016784668,2011-01-24,21.74500846862793,2011-01-24,37.21601486206055,2011-01-24,38.585811614990234,2011-01-24,38.47016525268555,2011-01-24,107.14501953125
2010-12-28,32.712799072265625,2010-12-28,22.86214256286621,2010-12-28,51.08788299560547,2010-12-28,8.43520736694336,2011-01-25,27.367902755737305,2011-01-25,29.861522674560547,2011-01-25,31.25182342529297,2011-01-25,22.45862579345703,2012-01-23,39.75749588012695,2011-01-25,22.996273040771484,2011-01-25,101.05990600585938,2011-01-25,78.51912689208984,2013-06-17,19.2055721282959,2011-01-25,130.10000610351562,2011-01-25,87.47498321533203,2011-01-25,33.5099983215332,2011-01-25,21.73531723022461,2011-01-25,36.99654006958008,2011-01-25,38.35514831542969,2011-01-25,38.91877365112305,2011-01-25,107.20310974121094
2010-12-29,32.817657470703125,2010-12-29,22.86993408203125,2010-12-29,51.595577239990234,2010-12-29,8.419401168823242,2011-01-26,27.333847045898438,2011-01-26,30.034761428833008,2011-01-26,31.910972595214844,2011-01-26,22.587207794189453,2012-01-24,39.50065231323242,2011-01-26,22.910242080688477,2011-01-26,100.81440734863281,2011-01-26,78.07997131347656,2013-06-18,19.01512908935547,2011-01-26,131.16000366210938,2011-01-26,87.45590209960938,2011-01-26,34.25,2011-01-26,21.69655418395996,2011-01-26,37.341426849365234,2011-01-26,38.69289016723633,2011-01-26,38.980873107910156,2011-01-26,107.61809539794922
2010-12-30,32.75647735595703,2010-12-30,22.830976486206055,2010-12-30,51.64105987548828,2010-12-30,8.393059730529785,2011-01-27,27.401952743530273,2011-01-27,30.14198875427246,2011-01-27,31.647321701049805,2011-01-27,22.66436004638672,2012-01-25,39.97005844116211,2011-01-27,22.996273040771484,2011-01-27,101.02482604980469,2011-01-27,78.20957946777344,2013-06-19,18.846656799316406,2011-01-27,127.93000030517578,2011-01-27,87.47498321533203,2011-01-27,33.83000183105469,2011-01-27,21.657794952392578,2011-01-27,37.21601486206055,2011-01-27,38.561092376708984,2011-01-27,39.59513473510742,2011-01-27,107.88367462158203
2010-12-31,32.68657684326172,2010-12-31,22.838768005371094,2010-12-31,51.71681213378906,2010-12-31,8.403596878051758,2011-01-28,26.908222198486328,2011-01-28,29.556310653686523,2011-01-28,31.1529541015625,2011-01-28,22.14146614074707,2012-01-26,39.651206970214844,2011-01-28,22.68802261352539,2011-01-28,101.2966537475586,2011-01-28,78.31043243408203,2013-06-20,18.619596481323242,2011-01-28,130.27999877929688,2011-01-28,87.45590209960938,2011-01-28,34.470001220703125,2011-01-28,21.793458938598633,2011-01-28,36.063785552978516,2011-01-28,37.341896057128906,2011-01-28,38.93947982788086,2011-01-28,105.99970245361328
2011-01-03,33.07102584838867,2011-01-03,22.86993408203125,2011-01-03,52.103275299072266,2011-01-03,8.588003158569336,2011-01-31,26.967803955078125,2011-01-31,29.89451789855957,2011-01-31,31.67202377319336,2011-01-31,22.27861785888672,2012-01-27,39.58922576904297,2011-01-31,22.738195419311523,2011-01-31,101.13006591796875,2011-01-31,78.09436798095703,2013-06-21,18.582963943481445,2011-01-31,129.8699951171875,2011-01-31,87.45590209960938,2011-01-31,35.15999984741211,2011-01-31,21.667484283447266,2011-01-31,36.440032958984375,2011-01-31,37.73731231689453,2011-01-31,39.457096099853516,2011-01-31,106.79644775390625
2011-01-04,32.88754653930664,2011-01-04,22.807598114013672,2011-01-04,51.65620422363281,2011-01-04,8.577463150024414,2011-02-01,27.45302963256836,2011-02-01,30.315216064453125,2011-02-01,32.52067565917969,2011-02-01,22.655780792236328,2012-01-30,39.30580139160156,2011-02-01,22.967588424682617,2011-02-01,100.81474304199219,2011-02-01,77.99102783203125,2013-06-24,18.69283676147461,2011-02-01,130.8000030517578,2011-02-01,87.45590209960938,2011-02-01,35.16999816894531,2011-02-01,21.45429801940918,2011-02-01,37.223846435546875,2011-02-01,38.651702880859375,2011-02-01,39.553733825683594,2011-02-01,108.506103515625
2011-01-05,33.15839767456055,2011-01-05,22.815383911132812,2011-01-05,51.860801696777344,2011-01-05,8.677570343017578,2011-02-02,27.359394073486328,2011-02-02,30.216236114501953,2011-02-02,32.46300506591797,2011-02-02,22.698640823364258,2012-01-31,39.05781173706055,2011-02-02,22.845731735229492,2011-02-02,100.56883239746094,2011-02-02,77.83929443359375,2013-06-25,18.495065689086914,2011-02-02,130.4499969482422,2011-02-02,87.45590209960938,2011-02-02,35.43000030517578,2011-02-02,21.493059158325195,2011-02-02,36.933834075927734,2011-02-02,38.36337661743164,2011-02-02,39.553733825683594,2011-02-02,108.29865264892578
2011-01-06,32.957454681396484,2011-01-06,22.73746681213379,2011-01-06,51.36825180053711,2011-01-06,8.619614601135254,2011-02-03,27.393436431884766,2011-02-03,30.23273277282715,2011-02-03,32.603084564208984,2011-02-03,22.73293113708496,2012-02-01,39.86376190185547,2011-02-03,22.93891716003418,2011-02-03,100.19999694824219,2011-02-03,77.65138244628906,2013-06-26,18.458444595336914,2011-02-03,132.1999969482422,2011-02-03,87.45590209960938,2011-02-03,35.189998626708984,2011-02-03,21.667484283447266,2011-02-03,36.90248489379883,2011-02-03,38.3139533996582,2011-02-03,39.664161682128906,2011-02-03,108.53931427001953
2011-01-07,32.939971923828125,2011-01-07,22.620582580566406,2011-01-07,51.73954772949219,2011-01-07,8.545853614807129,2011-02-04,27.521133422851562,2011-02-04,30.33997344970703,2011-02-04,32.61130905151367,2011-02-04,22.878652572631836,2012-02-02,40.111759185791016,2011-02-04,22.795547485351562,2011-02-04,99.7784194946289,2011-02-04,77.41284942626953,2013-06-27,18.57563591003418,2011-02-04,131.66000366210938,2011-02-04,87.47498321533203,2011-02-04,34.81999969482422,2011-02-04,21.73531723022461,2011-02-04,36.88680648803711,2011-02-04,38.30571365356445,2011-02-04,39.3742790222168,2011-02-04,108.84639739990234
2011-01-10,32.91374969482422,2011-01-10,22.636171340942383,2011-01-10,51.53495788574219,2011-01-10,8.524776458740234,2011-02-07,27.478567123413086,2011-02-07,30.628684997558594,2011-02-07,32.784339904785156,2011-02-07,22.99009132385254,2012-02-03,40.111759185791016,2011-02-07,22.94608497619629,2011-02-07,99.69932556152344,2011-02-07,77.49958801269531,2013-06-28,18.670867919921875,2011-02-07,131.67999267578125,2011-02-07,87.45590209960938,2011-02-07,34.540000915527344,2011-02-07,21.73531723022461,2011-02-07,36.784908294677734,2011-02-07,38.35514831542969,2011-02-07,39.760780334472656,2011-02-07,109.52690887451172
2011-01-11,32.905006408691406,2011-01-11,22.620582580566406,2011-01-11,52.3912239074707,2011-01-11,8.556387901306152,2011-02-08,27.555177688598633,2011-02-08,30.834917068481445,2011-02-08,32.89145278930664,2011-02-08,23.08438491821289,2012-02-06,41.174556732177734,2011-02-08,22.93891716003418,2011-02-08,99.22513580322266,2011-02-08,77.21772766113281,2013-07-01,18.66792106628418,2011-02-08,133.13999938964844,2011-02-08,87.45590209960938,2011-02-08,34.70000076293945,2011-02-08,21.715938568115234,2011-02-08,36.68301773071289,2011-02-08,38.37162780761719,2011-02-08,39.933319091796875,2011-02-08,110.02490234375
2011-01-12,32.9836540222168,2011-01-12,22.807598114013672,2011-01-12,53.1110725402832,2011-01-12,8.698641777038574,2011-02-09,27.495588302612305,2011-02-09,30.826662063598633,2011-02-09,32.59483337402344,2011-02-09,23.041519165039062,2012-02-07,41.484535217285156,2011-02-09,22.93891716003418,2011-02-09,99.52374267578125,2011-02-09,77.71640014648438,2013-07-02,18.57972526550293,2011-02-09,133.07000732421875,2011-02-09,87.47498321533203,2011-02-09,34.93000030517578,2011-02-09,21.619033813476562,2011-02-09,35.969730377197266,2011-02-09,37.490177154541016,2011-02-09,39.96092987060547,2011-02-09,109.77592468261719
2011-01-13,32.93122482299805,2011-01-13,22.85434913635254,2011-01-13,52.95954132080078,2011-01-13,8.672298431396484,2011-02-10,27.504104614257812,2011-02-10,30.991640090942383,2011-02-10,32.65251159667969,2011-02-10,22.938661575317383,2012-02-08,41.56426239013672,2011-02-10,22.981929779052734,2011-02-10,99.30421447753906,2011-02-10,77.33335876464844,2013-07-03,18.60177230834961,2011-02-10,132.85000610351562,2011-02-10,87.45590209960938,2011-02-10,34.810001373291016,2011-02-10,21.793458938598633,2011-02-10,35.60918045043945,2011-02-10,37.135963439941406,2011-02-10,40.12657165527344,2011-02-10,109.81742858886719
2011-01-14,33.13218307495117,2011-01-14,22.85434913635254,2011-01-14,53.53544616699219,2011-01-14,8.809288024902344,2011-02-11,27.563695907592773,2011-02-11,31.222618103027344,2011-02-11,32.833770751953125,2011-02-11,23.058664321899414,2012-02-09,41.387115478515625,2011-02-11,22.93891716003418,2011-02-11,99.47100067138672,2011-02-11,77.759765625,2013-07-05,18.697330474853516,2011-02-11,132.32000732421875,2011-02-11,87.45590209960938,2011-02-11,34.54999923706055,2011-02-11,21.851598739624023,2011-02-11,36.00107955932617,2011-02-11,37.58903503417969,2011-02-11,40.38883972167969,2011-02-11,110.47306823730469
